job_index,block_id,route,family,split,evaluation_seed,traffic_manager_seed,arm,order_position,job_id,collision,collision_pedestrian,collision_vehicle,collision_layout,route_completion,driving_score,success,timeout,route_timeout,scenario_timeout,blocked,route_deviation,frame_count,switch_rate,original_flagged_rate,all_unsafe_rate,mechanism_available
485,block-0161,Base_PedestriansOnRoad_0088,PedestriansOnRoad_088,Base,2,20088,temporal,3,Base_PedestriansOnRoad_0088__s2__temporal,0.0,0.0,0.0,0.0,100.0,75.808174,1.0,0.0,0.0,0.0,0.0,0.0,867,0.05997693194925029,0.07151095732410612,0.011534025374855825,1
486,block-0162,Base_RightConstruction_0090,RightConstruction_090,Base,2,20090,temporal,1,Base_RightConstruction_0090__s2__temporal,1.0,0.0,0.0,1.0,34.37,9.992525,0.0,0.0,0.0,0.0,1.0,0.0,4149,0.00554350445890576,0.011810074716799228,0.006266570257893469,1
487,block-0162,Base_RightConstruction_0090,RightConstruction_090,Base,2,20090,baseline,2,Base_RightConstruction_0090__s2__baseline,1.0,0.0,0.0,1.0,34.37,4.752664,0.0,0.0,0.0,0.0,1.0,0.0,4171,0.0,0.0,0.0,1
488,block-0162,Base_RightConstruction_0090,RightConstruction_090,Base,2,20090,current_frame,3,Base_RightConstruction_0090__s2__current_frame,1.0,0.0,0.0,1.0,34.37,9.881941,0.0,0.0,0.0,0.0,1.0,0.0,4140,0.02077294685990338,0.03695652173913044,0.01618357487922705,1
489,block-0163,Base_CustomObstacles_0023,CustomObstacles_023,Base,1,10023,baseline,1,Base_CustomObstacles_0023__s1__baseline,1.0,0.0,1.0,0.0,100.0,23.840543,0.0,1.0,0.0,1.0,0.0,0.0,5752,0.0,0.0,0.0,1
490,block-0163,Base_CustomObstacles_0023,CustomObstacles_023,Base,1,10023,current_frame,2,Base_CustomObstacles_0023__s1__current_frame,1.0,0.0,1.0,0.0,100.0,13.40632,0.0,1.0,0.0,1.0,0.0,0.0,5858,0.02611812905428474,0.7854216456128371,0.3118811881188119,1
491,block-0163,Base_CustomObstacles_0023,CustomObstacles_023,Base,1,10023,temporal,3,Base_CustomObstacles_0023__s1__temporal,1.0,0.0,1.0,0.0,100.0,23.717624,0.0,1.0,0.0,1.0,0.0,0.0,5757,0.028139656070870246,0.7814834114990447,0.16223727635921487,1
492,block-0164,Generalization_Animals_1078,Animals_078,Generalization,2,20078,current_frame,1,Generalization_Animals_1078__s2__current_frame,1.0,1.0,0.0,0.0,100.0,46.148177,0.0,0.0,0.0,0.0,0.0,0.0,971,0.1462409886714727,0.48712667353244077,0.3408856848609681,1
493,block-0164,Generalization_Animals_1078,Animals_078,Generalization,2,20078,baseline,2,Generalization_Animals_1078__s2__baseline,1.0,1.0,0.0,0.0,100.0,46.6715,0.0,0.0,0.0,0.0,0.0,0.0,974,0.0,0.0,0.0,1
494,block-0164,Generalization_Animals_1078,Animals_078,Generalization,2,20078,temporal,3,Generalization_Animals_1078__s2__temporal,1.0,1.0,0.0,0.0,100.0,46.2335,0.0,0.0,0.0,0.0,0.0,0.0,968,0.2634297520661157,0.45764462809917356,0.19421487603305784,1
495,block-0165,Base_PedestrianCrowd_0068,PedestrianCrowd_068,Base,2,20068,current_frame,1,Base_PedestrianCrowd_0068__s2__current_frame,0.0,0.0,0.0,0.0,100.0,88.746458,1.0,0.0,0.0,0.0,0.0,0.0,492,0.09349593495934959,0.20121951219512196,0.10772357723577236,1
496,block-0165,Base_PedestrianCrowd_0068,PedestrianCrowd_068,Base,2,20068,baseline,2,Base_PedestrianCrowd_0068__s2__baseline,0.0,0.0,0.0,0.0,100.0,89.323,1.0,0.0,0.0,0.0,0.0,0.0,483,0.0,0.0,0.0,1
497,block-0165,Base_PedestrianCrowd_0068,PedestrianCrowd_068,Base,2,20068,temporal,3,Base_PedestrianCrowd_0068__s2__temporal,0.0,0.0,0.0,0.0,100.0,88.564,1.0,0.0,0.0,0.0,0.0,0.0,523,0.248565965583174,0.27724665391969405,0.028680688336520075,1
498,block-0166,Base_HardBrake_0039,HardBrake_039,Base,1,10039,baseline,1,Base_HardBrake_0039__s1__baseline,0.0,0.0,0.0,0.0,100.0,71.947511,1.0,0.0,0.0,0.0,0.0,0.0,995,0.0,0.0,0.0,1
499,block-0166,Base_HardBrake_0039,HardBrake_039,Base,1,10039,current_frame,2,Base_HardBrake_0039__s1__current_frame,0.0,0.0,0.0,0.0,100.0,71.011832,1.0,0.0,0.0,0.0,0.0,0.0,1008,0.1488095238095238,0.32837301587301587,0.17956349206349206,1
500,block-0166,Base_HardBrake_0039,HardBrake_039,Base,1,10039,temporal,3,Base_HardBrake_0039__s1__temporal,0.0,0.0,0.0,0.0,100.0,70.612993,1.0,0.0,0.0,0.0,0.0,0.0,1014,0.13708086785009863,0.2465483234714004,0.10946745562130178,1
501,block-0167,Generalization_Wall_1096,Wall_096,Generalization,1,10096,baseline,1,Generalization_Wall_1096__s1__baseline,1.0,0.0,0.0,1.0,100.0,24.756248,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,1
502,block-0167,Generalization_Wall_1096,Wall_096,Generalization,1,10096,current_frame,2,Generalization_Wall_1096__s1__current_frame,1.0,0.0,0.0,1.0,100.0,41.54647,0.0,0.0,0.0,0.0,0.0,0.0,2005,0.02144638403990025,0.5376558603491272,0.516209476309227,1
503,block-0167,Generalization_Wall_1096,Wall_096,Generalization,1,10096,temporal,3,Generalization_Wall_1096__s1__temporal,1.0,0.0,0.0,1.0,100.0,43.254276,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.10487077534791253,0.5994035785288271,0.4945328031809145,1
504,block-0168,Base_ConstructionPedestrian_0012,ConstructionPedestrian_012,Base,2,20012,current_frame,1,Base_ConstructionPedestrian_0012__s2__current_frame,0.0,0.0,0.0,0.0,100.0,54.030872,1.0,0.0,0.0,0.0,0.0,0.0,1150,0.1408695652173913,0.1791304347826087,0.03826086956521739,1
505,block-0168,Base_ConstructionPedestrian_0012,ConstructionPedestrian_012,Base,2,20012,baseline,2,Base_ConstructionPedestrian_0012__s2__baseline,0.0,0.0,0.0,0.0,100.0,54.666158,1.0,0.0,0.0,0.0,0.0,0.0,1141,0.0,0.0,0.0,1
506,block-0168,Base_ConstructionPedestrian_0012,ConstructionPedestrian_012,Base,2,20012,temporal,3,Base_ConstructionPedestrian_0012__s2__temporal,0.0,0.0,0.0,0.0,100.0,52.571969,1.0,0.0,0.0,0.0,0.0,0.0,1218,0.16748768472906403,0.19540229885057472,0.027914614121510674,1
507,block-0169,Generalization_ConstructionPermutations_1017,ConstructionPermutations_017,Generalization,3,30017,temporal,1,Generalization_ConstructionPermutations_1017__s3__temporal,0.0,0.0,0.0,0.0,100.0,48.504414,1.0,0.0,0.0,0.0,0.0,0.0,1731,0.0831889081455806,0.09127671865973426,0.006354708261120739,1
508,block-0169,Generalization_ConstructionPermutations_1017,ConstructionPermutations_017,Generalization,3,30017,current_frame,2,Generalization_ConstructionPermutations_1017__s3__current_frame,1.0,0.0,1.0,0.0,100.0,29.165121,0.0,0.0,0.0,0.0,0.0,0.0,1756,0.11617312072892938,0.17198177676537585,0.05580865603644647,1
509,block-0169,Generalization_ConstructionPermutations_1017,ConstructionPermutations_017,Generalization,3,30017,baseline,3,Generalization_ConstructionPermutations_1017__s3__baseline,0.0,0.0,0.0,0.0,100.0,45.659413,1.0,0.0,0.0,0.0,0.0,0.0,1755,0.0,0.0,0.0,1
510,block-0170,Base_Animals_0079,Animals_079,Base,3,30079,baseline,1,Base_Animals_0079__s3__baseline,1.0,0.0,0.0,1.0,64.49,26.154147,0.0,0.0,0.0,0.0,1.0,0.0,4167,0.0,0.0,0.0,1
511,block-0170,Base_Animals_0079,Animals_079,Base,3,30079,temporal,2,Base_Animals_0079__s3__temporal,0.0,0.0,0.0,0.0,100.0,95.797,1.0,0.0,0.0,0.0,0.0,0.0,871,0.21699196326061998,0.27898966704936856,0.06199770378874857,1
512,block-0170,Base_Animals_0079,Animals_079,Base,3,30079,current_frame,3,Base_Animals_0079__s3__current_frame,1.0,0.0,0.0,1.0,63.88,25.75292,0.0,0.0,0.0,0.0,1.0,0.0,4154,0.8938372652864709,0.940779971112181,0.04694270582571016,1
513,block-0171,Generalization_HardBrake_1039,HardBrake_039,Generalization,2,20039,current_frame,1,Generalization_HardBrake_1039__s2__current_frame,0.0,0.0,0.0,0.0,100.0,72.641059,1.0,0.0,0.0,0.0,0.0,0.0,1003,0.19641076769690927,0.4077766699900299,0.21136590229312063,1
514,block-0171,Generalization_HardBrake_1039,HardBrake_039,Generalization,2,20039,baseline,2,Generalization_HardBrake_1039__s2__baseline,0.0,0.0,0.0,0.0,100.0,73.714355,1.0,0.0,0.0,0.0,0.0,0.0,1007,0.0,0.0,0.0,1
515,block-0171,Generalization_HardBrake_1039,HardBrake_039,Generalization,2,20039,temporal,3,Generalization_HardBrake_1039__s2__temporal,0.0,0.0,0.0,0.0,100.0,73.160991,1.0,0.0,0.0,0.0,0.0,0.0,1004,0.13147410358565736,0.23306772908366533,0.10159362549800798,1
516,block-0172,Generalization_HardBrake_1037,HardBrake_037,Generalization,3,30037,baseline,1,Generalization_HardBrake_1037__s3__baseline,0.0,0.0,0.0,0.0,100.0,46.311761,1.0,0.0,0.0,0.0,0.0,0.0,2564,0.0,0.0,0.0,1
517,block-0172,Generalization_HardBrake_1037,HardBrake_037,Generalization,3,30037,temporal,2,Generalization_HardBrake_1037__s3__temporal,0.0,0.0,0.0,0.0,100.0,46.752581,1.0,0.0,0.0,0.0,0.0,0.0,2524,0.03248811410459588,0.10340729001584786,0.07091917591125198,1
518,block-0172,Generalization_HardBrake_1037,HardBrake_037,Generalization,3,30037,current_frame,3,Generalization_HardBrake_1037__s3__current_frame,0.0,0.0,0.0,0.0,100.0,47.8132,1.0,0.0,0.0,0.0,0.0,0.0,2516,0.07631160572337042,0.147456279809221,0.07114467408585055,1
519,block-0173,Base_PedestrianOtherBlocker_0073,PedestrianOtherBlocker_073,Base,1,10073,temporal,1,Base_PedestrianOtherBlocker_0073__s1__temporal,1.0,1.0,0.0,0.0,100.0,32.170589,0.0,0.0,0.0,0.0,0.0,0.0,1190,0.3058823529411765,0.34369747899159664,0.02100840336134454,1
520,block-0173,Base_PedestrianOtherBlocker_0073,PedestrianOtherBlocker_073,Base,1,10073,baseline,2,Base_PedestrianOtherBlocker_0073__s1__baseline,1.0,1.0,1.0,0.0,100.0,18.949175,0.0,0.0,0.0,0.0,0.0,0.0,1228,0.0,0.0,0.0,1
521,block-0173,Base_PedestrianOtherBlocker_0073,PedestrianOtherBlocker_073,Base,1,10073,current_frame,3,Base_PedestrianOtherBlocker_0073__s1__current_frame,1.0,0.0,1.0,1.0,31.27,0.15674,0.0,1.0,1.0,0.0,0.0,0.0,6945,0.07516198704103672,0.9900647948164147,0.8241900647948164,1
522,block-0174,Base_PedestrianCrowd_0068,PedestrianCrowd_068,Base,1,10068,current_frame,1,Base_PedestrianCrowd_0068__s1__current_frame,0.0,0.0,0.0,0.0,100.0,89.05,1.0,0.0,0.0,0.0,0.0,0.0,538,0.13197026022304834,0.23977695167286245,0.10780669144981413,1
523,block-0174,Base_PedestrianCrowd_0068,PedestrianCrowd_068,Base,1,10068,temporal,2,Base_PedestrianCrowd_0068__s1__temporal,0.0,0.0,0.0,0.0,100.0,87.849825,1.0,0.0,0.0,0.0,0.0,0.0,532,0.3101503759398496,0.35714285714285715,0.046992481203007516,1
524,block-0174,Base_PedestrianCrowd_0068,PedestrianCrowd_068,Base,1,10068,baseline,3,Base_PedestrianCrowd_0068__s1__baseline,0.0,0.0,0.0,0.0,100.0,88.432425,1.0,0.0,0.0,0.0,0.0,0.0,564,0.0,0.0,0.0,1
525,block-0175,Generalization_PedestrianCrowd_1066,PedestrianCrowd_066,Generalization,3,30066,temporal,1,Generalization_PedestrianCrowd_1066__s3__temporal,0.0,0.0,0.0,0.0,100.0,63.287978,1.0,0.0,0.0,0.0,0.0,0.0,1077,0.265552460538533,0.308263695450325,0.04271123491179202,1
526,block-0175,Generalization_PedestrianCrowd_1066,PedestrianCrowd_066,Generalization,3,30066,current_frame,2,Generalization_PedestrianCrowd_1066__s3__current_frame,1.0,0.0,1.0,0.0,100.0,10.841838,0.0,1.0,0.0,1.0,0.0,0.0,5579,0.1885642588277469,0.8842086395411364,0.6866822011113103,1
527,block-0175,Generalization_PedestrianCrowd_1066,PedestrianCrowd_066,Generalization,3,30066,baseline,3,Generalization_PedestrianCrowd_1066__s3__baseline,0.0,0.0,0.0,0.0,16.42,8.0458,0.0,1.0,1.0,1.0,0.0,0.0,6392,0.0,0.0,0.0,1
528,block-0176,Generalization_ConstructionPedestrian_1011,ConstructionPedestrian_011,Generalization,2,20011,current_frame,1,Generalization_ConstructionPedestrian_1011__s2__current_frame,1.0,0.0,0.0,1.0,55.68,18.388938,0.0,1.0,1.0,1.0,0.0,0.0,7467,0.12334270791482523,0.822552564617651,0.6527387170215615,1
529,block-0176,Generalization_ConstructionPedestrian_1011,ConstructionPedestrian_011,Generalization,2,20011,baseline,2,Generalization_ConstructionPedestrian_1011__s2__baseline,1.0,0.0,1.0,0.0,100.0,21.945042,0.0,0.0,0.0,0.0,0.0,0.0,4077,0.0,0.0,0.0,1
530,block-0176,Generalization_ConstructionPedestrian_1011,ConstructionPedestrian_011,Generalization,2,20011,temporal,3,Generalization_ConstructionPedestrian_1011__s2__temporal,1.0,0.0,0.0,1.0,55.34,18.615455,0.0,1.0,1.0,1.0,0.0,0.0,7458,0.15379458299812282,0.8470099222311611,0.6932153392330384,1
531,block-0177,Generalization_Wall_1098,Wall_098,Generalization,1,10098,current_frame,1,Generalization_Wall_1098__s1__current_frame,1.0,0.0,0.0,1.0,100.0,58.656557,0.0,0.0,0.0,0.0,0.0,0.0,1659,0.06811332127787824,0.7347799879445449,0.6648583484026522,1
532,block-0177,Generalization_Wall_1098,Wall_098,Generalization,1,10098,baseline,2,Generalization_Wall_1098__s1__baseline,1.0,0.0,0.0,1.0,100.0,58.362778,0.0,0.0,0.0,0.0,0.0,0.0,1655,0.0,0.0,0.0,1
533,block-0177,Generalization_Wall_1098,Wall_098,Generalization,1,10098,temporal,3,Generalization_Wall_1098__s1__temporal,1.0,0.0,0.0,1.0,100.0,58.250814,0.0,0.0,0.0,0.0,0.0,0.0,1647,0.08075288403157256,0.7146326654523376,0.6338797814207651,1
534,block-0178,Generalization_PedestrianOtherBlocker_1073,PedestrianOtherBlocker_073,Generalization,3,30073,current_frame,1,Generalization_PedestrianOtherBlocker_1073__s3__current_frame,0.0,0.0,0.0,0.0,100.0,63.18261,1.0,0.0,0.0,0.0,0.0,0.0,1222,0.11865793780687398,0.1972176759410802,0.07855973813420622,1
535,block-0178,Generalization_PedestrianOtherBlocker_1073,PedestrianOtherBlocker_073,Generalization,3,30073,temporal,2,Generalization_PedestrianOtherBlocker_1073__s3__temporal,1.0,1.0,0.0,0.0,100.0,32.784384,0.0,0.0,0.0,0.0,0.0,0.0,1153,0.3191673894189072,0.3790112749349523,0.055507372072853424,1
536,block-0178,Generalization_PedestrianOtherBlocker_1073,PedestrianOtherBlocker_073,Generalization,3,30073,baseline,3,Generalization_PedestrianOtherBlocker_1073__s3__baseline,1.0,0.0,1.0,0.0,62.51,14.195186,0.0,1.0,1.0,0.0,0.0,0.0,7886,0.0,0.0,0.0,1
537,block-0179,Generalization_ObscuredStop_1048,ObscuredStop_048,Generalization,1,10048,baseline,1,Generalization_ObscuredStop_1048__s1__baseline,0.0,0.0,0.0,0.0,100.0,95.377,1.0,0.0,0.0,0.0,0.0,0.0,705,0.0,0.0,0.0,1
538,block-0179,Generalization_ObscuredStop_1048,ObscuredStop_048,Generalization,1,10048,current_frame,2,Generalization_ObscuredStop_1048__s1__current_frame,0.0,0.0,0.0,0.0,100.0,92.670799,1.0,0.0,0.0,0.0,0.0,0.0,728,0.32005494505494503,0.5068681318681318,0.18681318681318682,1
539,block-0179,Generalization_ObscuredStop_1048,ObscuredStop_048,Generalization,1,10048,temporal,3,Generalization_ObscuredStop_1048__s1__temporal,0.0,0.0,0.0,0.0,100.0,93.805261,1.0,0.0,0.0,0.0,0.0,0.0,722,0.27146814404432135,0.33240997229916897,0.060941828254847646,1
540,block-0180,Base_CustomObstacles_0029,CustomObstacles_029,Base,3,30029,current_frame,1,Base_CustomObstacles_0029__s3__current_frame,1.0,0.0,1.0,0.0,100.0,10.058408,0.0,1.0,0.0,1.0,0.0,0.0,6139,0.01987294347613618,0.7432806646033556,0.18211435087147743,1
541,block-0180,Base_CustomObstacles_0029,CustomObstacles_029,Base,3,30029,temporal,2,Base_CustomObstacles_0029__s3__temporal,1.0,0.0,1.0,0.0,100.0,28.267563,0.0,0.0,0.0,0.0,0.0,0.0,2188,0.07998171846435101,0.24588665447897623,0.12751371115173674,1
542,block-0180,Base_CustomObstacles_0029,CustomObstacles_029,Base,3,30029,baseline,3,Base_CustomObstacles_0029__s3__baseline,1.0,0.0,1.0,0.0,100.0,14.115004,0.0,1.0,0.0,1.0,0.0,0.0,6387,0.0,0.0,0.0,1
543,block-0181,Generalization_CustomObstacles_1024,CustomObstacles_024,Generalization,1,10024,baseline,1,Generalization_CustomObstacles_1024__s1__baseline,1.0,0.0,0.0,1.0,100.0,24.209962,0.0,0.0,0.0,0.0,0.0,0.0,2794,0.0,0.0,0.0,1
544,block-0181,Generalization_CustomObstacles_1024,CustomObstacles_024,Generalization,1,10024,temporal,2,Generalization_CustomObstacles_1024__s1__temporal,1.0,0.0,0.0,1.0,100.0,19.130272,0.0,0.0,0.0,0.0,0.0,0.0,2736,0.09904970760233918,0.2953216374269006,0.19444444444444445,1
545,block-0181,Generalization_CustomObstacles_1024,CustomObstacles_024,Generalization,1,10024,current_frame,3,Generalization_CustomObstacles_1024__s1__current_frame,1.0,0.0,0.0,1.0,100.0,24.25849,0.0,0.0,0.0,0.0,0.0,0.0,2825,0.06584070796460177,0.3008849557522124,0.2343362831858407,1
546,block-0182,Base_ObscuredStop_0046,ObscuredStop_046,Base,2,20046,temporal,1,Base_ObscuredStop_0046__s2__temporal,0.0,0.0,0.0,0.0,100.0,81.412724,1.0,0.0,0.0,0.0,0.0,0.0,799,0.31539424280350437,0.3879849812265332,0.07259073842302878,1
547,block-0182,Base_ObscuredStop_0046,ObscuredStop_046,Base,2,20046,baseline,2,Base_ObscuredStop_0046__s2__baseline,0.0,0.0,0.0,0.0,100.0,83.272753,1.0,0.0,0.0,0.0,0.0,0.0,740,0.0,0.0,0.0,1
548,block-0182,Base_ObscuredStop_0046,ObscuredStop_046,Base,2,20046,current_frame,3,Base_ObscuredStop_0046__s2__current_frame,0.0,0.0,0.0,0.0,100.0,77.087906,1.0,0.0,0.0,0.0,0.0,0.0,788,0.43274111675126903,0.5368020304568528,0.10406091370558376,1
549,block-0183,Generalization_RightConstruction_1094,RightConstruction_094,Generalization,2,20094,temporal,1,Generalization_RightConstruction_1094__s2__temporal,1.0,0.0,1.0,0.0,100.0,9.323761,0.0,0.0,0.0,0.0,0.0,0.0,3801,0.12207313864772429,0.7563799000263088,0.595895816890292,1
550,block-0183,Generalization_RightConstruction_1094,RightConstruction_094,Generalization,2,20094,current_frame,2,Generalization_RightConstruction_1094__s2__current_frame,1.0,0.0,1.0,0.0,11.32,1.557865,0.0,0.0,0.0,0.0,1.0,0.0,6031,0.014259658431437573,0.9936992206930857,0.9520809152710993,1
551,block-0183,Generalization_RightConstruction_1094,RightConstruction_094,Generalization,2,20094,baseline,3,Generalization_RightConstruction_1094__s2__baseline,0.0,0.0,0.0,0.0,100.0,74.411517,1.0,0.0,0.0,0.0,0.0,0.0,1371,0.0,0.0,0.0,1
552,block-0184,Base_BadParking_0001,BadParking_001,Base,2,20001,baseline,1,Base_BadParking_0001__s2__baseline,1.0,0.0,1.0,0.0,100.0,35.413714,0.0,0.0,0.0,0.0,0.0,0.0,944,0.0,0.0,0.0,1
553,block-0184,Base_BadParking_0001,BadParking_001,Base,2,20001,current_frame,2,Base_BadParking_0001__s2__current_frame,1.0,0.0,1.0,0.0,100.0,33.44479,0.0,0.0,0.0,0.0,0.0,0.0,972,0.07613168724279835,0.20679012345679013,0.12242798353909465,1
554,block-0184,Base_BadParking_0001,BadParking_001,Base,2,20001,temporal,3,Base_BadParking_0001__s2__temporal,1.0,0.0,1.0,0.0,100.0,34.576849,0.0,0.0,0.0,0.0,0.0,0.0,961,0.11446409989594172,0.19042663891779396,0.07596253902185224,1
555,block-0185,Base_Animals_0082,Animals_082,Base,1,10082,baseline,1,Base_Animals_0082__s1__baseline,1.0,1.0,0.0,0.0,100.0,36.424382,0.0,0.0,0.0,0.0,0.0,0.0,755,0.0,0.0,0.0,1
556,block-0185,Base_Animals_0082,Animals_082,Base,1,10082,current_frame,2,Base_Animals_0082__s1__current_frame,1.0,1.0,0.0,0.0,100.0,35.579515,0.0,0.0,0.0,0.0,0.0,0.0,752,0.39228723404255317,0.4773936170212766,0.0851063829787234,1
557,block-0185,Base_Animals_0082,Animals_082,Base,1,10082,temporal,3,Base_Animals_0082__s1__temporal,1.0,1.0,0.0,0.0,100.0,36.795281,0.0,0.0,0.0,0.0,0.0,0.0,740,0.2851351351351351,0.3418918918918919,0.05675675675675676,1
558,block-0186,Generalization_Wall_1098,Wall_098,Generalization,3,30098,current_frame,1,Generalization_Wall_1098__s3__current_frame,1.0,0.0,0.0,1.0,100.0,59.162766,0.0,0.0,0.0,0.0,0.0,0.0,1669,0.09406830437387657,0.7573397243858598,0.6632714200119832,1
559,block-0186,Generalization_Wall_1098,Wall_098,Generalization,3,30098,temporal,2,Generalization_Wall_1098__s3__temporal,1.0,0.0,0.0,1.0,100.0,57.710194,0.0,0.0,0.0,0.0,0.0,0.0,1687,0.13989330171902786,0.7694131594546533,0.6295198577356254,1
560,block-0186,Generalization_Wall_1098,Wall_098,Generalization,3,30098,baseline,3,Generalization_Wall_1098__s3__baseline,1.0,0.0,0.0,1.0,100.0,58.709347,0.0,0.0,0.0,0.0,0.0,0.0,1652,0.0,0.0,0.0,1
561,block-0187,Generalization_Animals_1081,Animals_081,Generalization,3,30081,current_frame,1,Generalization_Animals_1081__s3__current_frame,1.0,0.0,0.0,1.0,68.25,3.351734,0.0,0.0,0.0,0.0,1.0,0.0,4060,0.026108374384236452,0.929064039408867,0.9019704433497537,1
562,block-0187,Generalization_Animals_1081,Animals_081,Generalization,3,30081,temporal,2,Generalization_Animals_1081__s3__temporal,1.0,0.0,0.0,1.0,69.02,8.031806,0.0,0.0,0.0,0.0,1.0,0.0,4055,0.007398273736128237,0.9082614056720099,0.9008631319358816,1
563,block-0187,Generalization_Animals_1081,Animals_081,Generalization,3,30081,baseline,3,Generalization_Animals_1081__s3__baseline,1.0,0.0,0.0,1.0,69.02,7.683532,0.0,0.0,0.0,0.0,1.0,0.0,4063,0.0,0.0,0.0,1
564,block-0188,Base_PedestriansOnRoad_0087,PedestriansOnRoad_087,Base,1,10087,current_frame,1,Base_PedestriansOnRoad_0087__s1__current_frame,1.0,0.0,1.0,0.0,100.0,18.156848,0.0,0.0,0.0,0.0,0.0,0.0,5071,0.20982054821534213,0.8749753500295799,0.6391244330506803,1
565,block-0188,Base_PedestriansOnRoad_0087,PedestriansOnRoad_087,Base,1,10087,baseline,2,Base_PedestriansOnRoad_0087__s1__baseline,0.0,0.0,0.0,0.0,100.0,73.664384,1.0,0.0,0.0,0.0,0.0,0.0,982,0.0,0.0,0.0,1
566,block-0188,Base_PedestriansOnRoad_0087,PedestriansOnRoad_087,Base,1,10087,temporal,3,Base_PedestriansOnRoad_0087__s1__temporal,0.0,0.0,0.0,0.0,100.0,76.863021,1.0,0.0,0.0,0.0,0.0,0.0,970,0.15876288659793814,0.19896907216494844,0.04020618556701031,1
567,block-0189,Base_BadParking_0004,BadParking_004,Base,3,30004,temporal,1,Base_BadParking_0004__s3__temporal,1.0,0.0,1.0,0.0,100.0,26.896432,0.0,0.0,0.0,0.0,0.0,0.0,2700,0.09444444444444444,0.3181481481481481,0.21518518518518517,1
568,block-0189,Base_BadParking_0004,BadParking_004,Base,3,30004,current_frame,2,Base_BadParking_0004__s3__current_frame,1.0,0.0,1.0,0.0,100.0,23.818318,0.0,0.0,0.0,0.0,0.0,0.0,2714,0.11717022844509949,0.33861459100957997,0.2144436256448047,1
569,block-0189,Base_BadParking_0004,BadParking_004,Base,3,30004,baseline,3,Base_BadParking_0004__s3__baseline,1.0,0.0,1.0,0.0,100.0,24.181426,0.0,0.0,0.0,0.0,0.0,0.0,2567,0.0,0.0,0.0,1
570,block-0190,Generalization_ConstructionPedestrian_1010,ConstructionPedestrian_010,Generalization,1,10010,current_frame,1,Generalization_ConstructionPedestrian_1010__s1__current_frame,1.0,1.0,0.0,0.0,100.0,38.758265,0.0,0.0,0.0,0.0,0.0,0.0,1469,0.11300204220558203,0.11844792375765827,0.005445881552076242,1
571,block-0190,Generalization_ConstructionPedestrian_1010,ConstructionPedestrian_010,Generalization,1,10010,temporal,2,Generalization_ConstructionPedestrian_1010__s1__temporal,0.0,0.0,0.0,0.0,100.0,77.552622,1.0,0.0,0.0,0.0,0.0,0.0,1396,0.1010028653295129,0.10315186246418338,0.002148997134670487,1
572,block-0190,Generalization_ConstructionPedestrian_1010,ConstructionPedestrian_010,Generalization,1,10010,baseline,3,Generalization_ConstructionPedestrian_1010__s1__baseline,1.0,1.0,0.0,0.0,100.0,38.721778,0.0,0.0,0.0,0.0,0.0,0.0,1423,0.0,0.0,0.0,1
